,Rating,Title,Review,Review_Date
3579,5.0,"Camera quality is good but heating problem, overall good",,9 April 2022
3580,5.0,Good,,10 April 2022
3581,5.0,Nice product,,27 May 2022
3582,5.0,Very Good parformance,,7 June 2022
3583,5.0,Value for money,,11 May 2022
3584,5.0,Smart,,2 April 2022
3585,5.0,"Superb Mobile With Great Camara Qawality , Super Fast Battery Charging",,8 June 2022
3586,5.0,Nice,,14 June 2022
3587,5.0,Great  pruduct and exillent  delivery.....,,7 June 2022
3588,5.0,Good quality,Good quality,15 March 2022
3589,4.0,Heating problem,,4 June 2022
3590,5.0,Very nice mobile phone,,18 May 2022
3591,5.0,Vary nice product,,22 May 2022
3592,5.0,Best,Good quality,14 March 2022
3593,5.0,Very nice and working fine. awesome phone,,13 May 2022
3594,4.0,Nice camera qualuty,,8 May 2022
3595,5.0,Battery not good,,4 April 2022
3596,5.0,Mobile thik hai,,14 March 2022
3597,5.0,Ok,,20 March 2022
3598,5.0,Osm,,11 May 2022
3599,5.0,Very nice 👌,,9 June 2022
3600,3.0,Required in phone 📱 smart functions,,12 May 2022
3601,5.0,"Insta id abhinandsreekumar,camara quality is good, slow motion vdo quality is poor.",,29 May 2022
3602,5.0,Best,,15 April 2022
3603,5.0,"Good,vry good",Gooddddddfff,13 March 2022
3604,5.0,Awesome,Awesome,19 April 2022
3605,4.0,Camera @ OnePlus brand,Nice product,12 March 2022
3606,5.0,OnePlus Nord CE2,Super Quality,4 March 2022
3607,5.0,Camera 📸,Osm set,17 April 2022
3608,5.0,One plus rock,Just awesone,11 March 2022
3609,5.0,Nice phon,Super 👍,10 April 2022
3610,5.0,👍,,29 May 2022
3611,1.0,Battery Backup Not Good,Dislike,17 April 2022
3612,5.0,Loved it,,2 April 2022
3613,4.0,Bater phone,Good,10 March 2022
3614,4.0,Don't think grab the opportunity.Phone is awesome.little bit heat issue.,,10 June 2022
3615,5.0,Good,Yes like,16 June 2022
3616,1.0,Bad product,Dont buy,7 April 2022
3617,5.0,Worth for price,Very gud,6 April 2022
3618,4.0,Call recording worst service,Okok,7 March 2022
3619,5.0,superbbb,loves,27 March 2022
3620,5.0,Camera quality is fentastic,Perfect,13 April 2022
3621,3.0,Bekaar camera,Lol Camera,21 March 2022
3622,5.0,Supar,Suprr,26 February 2022
3623,1.0,Not good,Dislike,11 April 2022
3624,1.0,Mobile hit,No problem,19 March 2022
3625,5.0,overall very good,nice phone,19 March 2022
3626,4.0,Nord CE,Good phone,26 March 2022
3627,4.0,Good looks,Nice product,3 March 2022
3628,5.0,Very nice mobile,Superb,17 April 2022
3629,1.0,When using phone suddenly stuck and all apps not working properly,Dislike,21 June 2022
3630,5.0,Super Exllent Mobile,Super Mobile,28 February 2022
3631,5.0,Good,Good,9 May 2022
3632,5.0,One'pals,Like,26 April 2022
3633,4.0,Better,Better,11 April 2022
3634,5.0,Supar,,17 March 2022
3635,5.0,One of the best mobile in range.,,17 March 2022
3636,5.0,Super,Exlent,8 April 2022
3637,5.0,Good,Good,23 April 2022
3638,5.0,Battery backup,Nice,23 April 2022
3639,5.0,Good Phone in budget,Good Phone,8 March 2022
3640,4.0,Good,Good,20 March 2022
3641,5.0,Good,Good,21 March 2022
3642,5.0,Good,Good,27 April 2022
3643,4.0,Awesome,Nice,28 April 2022
3644,1.0,Bad,Slow,22 April 2022
3645,5.0,Good phone value for money,,15 March 2022
3646,5.0,Good,Good,20 March 2022
3647,5.0,Owsm😘😘,Owsm,21 March 2022
3648,3.0,No 1 sim card me network nhi rh rha hai,Good,21 April 2022
3649,5.0,Excellent Phone,Awesome,29 March 2022
3650,4.0,Good phone for daily usuage No heating issue.,,21 March 2022
3651,5.0,Very nice,Beautiful,23 March 2022
3652,5.0,Super,Super,12 April 2022
3653,2.0,Sabse badiya MI K PHONE MIUI K SATH YEH TOH DABBA HAI,Dabba,12 April 2022
3654,5.0,Good quality phone 📱,,13 March 2022
3655,5.0,Super,Very good,12 March 2022
3656,5.0,Totally Satisfied,,12 March 2022
3657,5.0,Nice phone,Nice,18 April 2022
3658,5.0,Very nice,Very good,19 March 2022
3659,5.0,Good product,Like,16 April 2022
3660,4.0,Supar,Nice pis,16 March 2022
3661,4.0,Good,Ntg,30 April 2022
3662,5.0,Nice products,Nice phone,28 February 2022
3663,4.0,Okay,Okay,14 April 2022
3664,4.0,Superb mobile....,,7 March 2022
3665,5.0,Value for money product,,7 March 2022
3666,4.0,Good,Awesome 👍,27 February 2022
3667,5.0,Osm,Osm,19 April 2022
3668,4.0,All is well,,6 March 2022
3669,5.0,Nyc,Nyv,19 April 2022
3670,5.0,Superb,Good one,12 March 2022
3671,5.0,Camera is very good,Overall,19 March 2022
3672,5.0,Awesome 👍 product,Must buy,11 March 2022
3673,4.0,Nice product,Good one,11 March 2022
3674,5.0,Best,Most be,25 March 2022
3675,2.0,Super,Ok,22 March 2022
3676,5.0,Amazing product,Amazing,22 March 2022
3677,5.0,best,cool,6 April 2022
3678,5.0,Alexa,,28 April 2022
3679,3.0,वीडियो बनाते समय धूप में स्क्रीन काली हो जाती है,,26 March 2022
3680,5.0,Nice phone in this price,,30 April 2022
3681,5.0,Great mobilr,,27 February 2022
3682,1.0,High price,,2 May 2022
3683,5.0,Very good,,5 May 2022
3684,5.0,"This phone is best in the business very handy and and easy to carry ,overall good 👍",Good 👍,12 March 2022
3685,5.0,Such a great experience with this device. OnePlus name is enough,Great,27 March 2022
3686,4.0,Mobile is osm,,24 March 2022
3687,4.0,"Camera ,👍",,23 March 2022
3688,5.0,It's a awesome product,,25 March 2022
3689,3.0,Wifi calling not working in this device,,26 April 2022
3690,5.0,Best one,Best one,4 March 2022
3691,5.0,Nice phone,,25 April 2022
3692,5.0,Value of money,,25 April 2022
3693,5.0,Smooth working and good looking phone,,22 March 2022
3694,3.0,जाबायदि मिजिं लानानै बायदोंमोन बेबादि facilities मोननो हायाखै आं।,,24 April 2022
3695,5.0,Kadak phone,,22 March 2022
3696,4.0,Good,,22 March 2022
3697,4.0,good,gd,16 April 2022
3698,5.0,Good,Good,31 March 2022
3699,5.0,it's Great to use. Esply Camera and Battery Superb👌👌,,29 April 2022
3700,5.0,Nice product,,28 April 2022
3701,5.0,Display good,Good,29 March 2022
3702,5.0,Very smart phone,Best,29 March 2022
3703,5.0,👌,👌,13 April 2022
3704,5.0,Sab kuch thk hai but battery issue y,,20 April 2022
3705,5.0,Good,Good,28 March 2022
3706,5.0,Best phone,,18 March 2022
3707,5.0,Good,,18 April 2022
3708,5.0,Good quality,Good,26 March 2022
3709,5.0,Osam phone,Solid,25 March 2022
3710,5.0,Nice but not good,,21 April 2022
3711,4.0,"Camera should be more better, overall ok",,15 April 2022
3712,4.0,Good camara,,15 April 2022
3713,4.0,Full Paisa vasool super nice product,,15 April 2022
3714,1.0,Cemra is very bad,Gatiya,7 March 2022
3715,4.0,"Osm,🥰😍",,13 April 2022
3716,5.0,Good,Good,28 March 2022
3717,3.0,Normal,Normal,5 March 2022
3718,5.0,Good,Good,19 March 2022
3719,4.0,Battery capacity of charging is not good and less time works,No,3 April 2022
3720,5.0,Awesome product... it's really so good.. design is very good.,,10 April 2022
3721,4.0,Midium camera,Nice,26 March 2022
3722,5.0,A good smartphone at this price range..,,9 April 2022
3723,5.0,Very good mobile,,9 April 2022
3724,5.0,It's good,OSM🤗,19 March 2022
3725,5.0,Nice phone,Good,16 March 2022
3726,5.0,Good product,,6 April 2022
3727,5.0,Very very excellent,💝,29 March 2022
3728,5.0,Very nice phone,,31 March 2022
3729,4.0,Good phone,Like,21 March 2022
3730,5.0,Very nice,,4 April 2022
3731,5.0,Very well Balanced phone,,4 April 2022
3732,5.0,Nice one,Super,1 March 2022
3733,4.0,Worth for value!!!,,31 March 2022
3734,5.0,Super performance,,31 March 2022
3735,4.0,OnePlus Nord C2 does not have Never Settle written on it when activating mobile,,31 March 2022
3736,5.0,Good,Good,6 March 2022
3737,4.0,Good,Good,6 March 2022
3738,5.0,Mast,,28 March 2022
3739,4.0,Not bad,Like,3 March 2022
3740,4.0,It's a good smart phone but the camera is just not going enough,,25 March 2022
3741,5.0,Amazing phone 😍📱,,24 March 2022
3742,5.0,Is mobile mein bahut acchi picture hai,Good,11 March 2022
3743,4.0,"Camera quality good, fast charging light & look good",Good,1 March 2022
3744,4.0,Awesome,Gd,13 March 2022
3745,5.0,Good,Nice,25 February 2022
3746,3.0,Battery 🔋 backup low,Goo,5 March 2022
3747,5.0,Awesome 😎👍,,19 March 2022
3748,5.0,Very nice product,,19 March 2022
3749,5.0,Super OnePlus,,17 March 2022
3750,5.0,Good,,17 March 2022
3751,5.0,Very Good,No,9 March 2022
3752,2.0,Battery week one day normal use,,20 March 2022
3753,5.0,Awesome phone 💯👍,,13 March 2022
3754,5.0,Good quality,,20 March 2022
3755,4.0,Very good product but camera and screen to body ratio is average,,12 March 2022
3756,5.0,Superb performance totally...,,11 March 2022
3757,5.0,No worry about charging💥,,9 March 2022
3758,4.0,Best phone at 22.5k,,9 March 2022
3759,5.0,Awesome phone for me ever❤️,,8 March 2022
3760,4.0,Ok,,8 March 2022
3761,5.0,One of the best phone in the same category,,20 March 2022
3762,5.0,Full performance is best. Perfect mobile in this price,,27 February 2022
3763,4.0,Very Nice Phone.. looking Osm and Premium....,,26 February 2022
3764,5.0,Don't be blind with such Stupid be reviewer,Writing review after 2.5 month usage.I have Bought on same day when it was released in indiaProsVery handy.SlimAnd looks attractiveCamera Quality is good. ( If you want dslr Quality then buy Canon or Sony dslr)Performance is still smooth and bettery life also working on top.Fast charging is ✅💯Not dual stero speakers so not loud speaker sound.Cons.Till now i haven't had any major issues regarding hanging os or anything.Be careful with night light photographyAnddidn't get oxygen 12 update yet.It's matter of  personal choice weather to go for brand or specs.25k is worth for this specs.Trust me mi's some model's 4k video Quality is shit can't compare with OnePlus's 1080p. PS .  i don't play game on phone. If youreally  want to play big then buy PlayStation 😉,30 April 2022
3765,3.0,"Battery, Camera, overall","Battery doesn't go well throughout the day, you need to charge it twice for perfect usageThe camera is also not upto the mark comparing with other OnePlus models.Oppo has taken over this phone likely. Just the branding is OnePlus, the inside of the phone logically speaking is OppoMight wanna go for other options if you want the best. OnePlus lovers are excluded from my previous comment but keep in mind, it's just 5% OnePlus and not more.Goodluck",26 February 2022
3766,5.0,Good phone,Overall good phone but camera is decent performance superb  90 hz amoled display is good very good looking phone look's like primium,25 February 2022
3767,4.0,Decent phone to choose instead of Samsung/Redmi,"This is a brief review about one plus Nord ce2.Earlier, I was Samsung’s low-end phone user,So far I have used iPhone 5s/SE, Redmi note 10s, Samsung M01s(last)After some research, I decided to go with this midrange phone with a limit of 20-25k.These are midrange phones (20-28k) now avail in the marketSamsung m52Samsung m53mi11xmi11iMi11 liteOneplus Nord.Motorola (Don’t know the series name)I choose to go with Oneplus Nord ce2 Instead of others. I listed out a few reasons hereExperienceOn paper, Mi Phone specs look top of other phones But trust me, This Nord ce2 gives a better experience than others. I never used Oneplus earlier, So I loved the unboxing, bootup and onboarding experience. I did not get the same experience with other phones like Redmi and Samsung.  I did not find any issues with daily usage. It’s just amazing.Oxygen Os feels great than other UI’s. There are no bloatware apps like Mi.DisplayWhen they say AMOLED, I expected buttery clarity like a google nexus display. But it was ok. Videos/Pictures look crisp and stunning. II looks rich and premium.  Given wallpapers are not great selections but it feels ok.PerformanceAs I said earlier, I was from a low-end phone, I did not find any lag/less response from app usage. All apps work great. Processing times are lower.BatteryI’m not a heavy mobile user, I use it to read news, messages, photography, browse the internet and do finance use like GPay/Phone pe. It came one and half days with my light usage. It charges within 30 mins.PersonalisationOxygen OS is offering lots of customization options, I can choose my theme colours, clock, icon, greeting message, widget options and so on.  As a first time user, I’m starting to love oxygen os.CameraThe camera feels ok. Not great. Normal shots are great. It took good photos in good lighting.  Night shots/Ultra-wide shots look good. I’m still playing with macro photography. Macro shots look plasticky.Final verdictOneplus makes a different phone experience than others. You can consider these phones if- The budget is within 25k. Samsung M52,53 avail at 28k.- Tired of Chinese MI/Oppo/Realmi Phone/OS- To show off (like taking a mirror selfie)- Feel Different from others/crowd.ScoreCamera 3.5/5Display 4.5/5Performance 5/5User Experience 5/5Own Satisfaction 5/5",28 May 2022
3768,1.0,Worst mobile don't buy it,One of the worst mobile I have never before don't buy it better go for make india its chinesd makker,26 February 2022
3769,4.0,Excellent phone,"The media could not be loaded.
                



 Very good phone, excellent speaker & Sound quality, good camera , nice to look & feelVery premiumBattary is 4500 which gives 7 hours screen on time and give more or less one day back up ,Charger takes around 30-40 minutes to become full charge, happy with the purchaseI exchanged moto g9 2 years old , I bought that at 9000 rs with card discount & diwali sale and Sold at 8000 rs , thank you Amazon for making my dream come true to letting buy this nice phone",6 April 2022
3770,5.0,Best phone at this range,I see people mention phone hang up. Camera quality is ok or can say good. If need better quality spend 75k+ go for  s21 or iPhone  No heating . No hang up ( it happens if don't close multiple app which is running in background ) At this price range go for it. Would recommend,5 March 2022
3771,5.0,Its an worth full prodect with mirror finish back love one plus and grt deal from amazons.,"The media could not be loaded.
                



 Its an worth full prodect with mirror finish back love one plus and grt deal from amazons.its my 5th one plus .",26 February 2022
3772,2.0,Idem phone ra Nayana ......nijam ga one+ nenaaa,Idem phone ra Nayana ......nijam ga one+ nenaaa....aaa camera emo Assam .... charging chala fast ga drain aytandi...Inka sloow ga charge aytandi🙏🙏🙏,26 February 2022
3773,5.0,Excellent in this budget,"I have been using oneplus phones since the launch of one plus 5 nd since then I have always been amazed with quality these flagship phones come with. A top notch design, camera, handling phone everything is so smooth nd lovely. Battery improvement is recommended as phones gets discharged even though we are not using much. Optimization is required. Photo clarity is amazing 5 star on that.",2 June 2022
3774,5.0,Fast and furious phone.  photography.,"May be not very good for photography but it is overall a very good phone. Slim, fast lasting battery and excellent connectivity. Screen is excellent no doubt. Unfortunately I did not get charger and it was open box item sent. Could not replace also. But phone is great in usage and sensors. Sellor we have to be careful.",17 May 2022
3775,4.0,Good One...but charging is slow,Bought Nord CE2 5g a week back.First impression is good overall...Pros>>- Quality camera- Handling/navigation is smooth- lightweight and slim too- setup was easy and handy- cloning/copying data from earlier phone was way too simpleCons >>- Charging is too slow...it took me more than 2 hrs for fulll charging with OnePlus adapter- battery life is also not that great ...it drains fairly quick,5 May 2022
3776,1.0,Dont Buy OnePlus....cheap quality...full of defects!,"This is my device in picture...In one year the mother boards of phone is faulty, many people are reporting same problem on the website and YouTube, oneplus is asking for 26k in motherboard replacement. They are not investing time on R&D and are in new phone releasing race.",22 March 2022
3777,5.0,"Decent smartphone, but slightly overpriced.","Perfect device for me.⭐Camera: 64MP omnivision sensor, is average. Details and colours are good. Natural colours when AI is turned off, and slightly boosted when AI is on. HDR management is good, no over exposure issues. Don't expect too much or too low. It's decent average camera. UW lens is okok and Macro is trash btw😅.Front camera is 16mp sony sensor, captures good selfies and here also HDR is very good, unlike mid range Xiaomi phones which completely blow off the sky ( white over exposed sky issue)⭐No bloatwares.⭐ Dedicated SD card slot ( 2 dual sim+ microsd)⭐ Display: Super amoled 90Hz panel. Decent quality display. Much better than IPS LCD. viewing angles are great. No complaints of any sort. We can play 2160p HDR @60fps on YouTube without any issues.⭐ Gaming Performance: Am not a gamer, but I think it shouldn't cause any problem cuz dimensity 900 is a good chipset, and optimized well for this device.⭐Calling: It has google dialer and messeging. No issues works perfectly fine. If you want call recording without announcement go for samsung phones, as besides Samsung there is no other brand left which offers call recording without announcement ( since all brands shifted to google dialer). That's why I won't say this is a con of nord ce 2.⭐No issues in daily normal usage everything works fine. Faced no bugs anywhere.⭐Battery and Charging: Charging is fast. But I feel after software update speed is a bit lower but hey, you shouldn't call it SLOW. it's still pretty fast. For me it went from 50 to 100 in 20-25 minutes. (wifi and data turned off)⭐Battery backup is average. Turning screen to 60Hz doesn't make much difference in bb so I use it at 90hz only, and in moderate usage and brightness around 20-30 percent one can get max 7 hours of screen on time. NOTE: SCREEN ON TIME is very subjective, and depends person to person, brightness level, type of usage , etc.⭐UI AND SOFTWARE: I love it. No bugs, super smooth. Even though it's more like color os it's fine for me. Again it's personal preference.Some things I wished were present in this phone,1. Glass back2. Stereo speakers3. 5000 Mah batteryOther than that it's good.",25 May 2022
3778,5.0,Experience quality overall allrounder,Very slim mobile look and feel 40k 45k mobile jaisi lagti hai.. Oneplus ka public me alag hi focus hai Mast phone hai . camera thoda disappoint hai but ummeed hai oneplus future update me fix kar dega agar camera apki priority hai to realme 9 pro plus ko consider kar sakte ho otherwise ye mobile me koi problem nahi hai .Display-  4.3/5Camera-  3.5/5 (waiting for future update)Performance-  4.5/5Battery & charging-  5/5Premiumness-  5/5Overall quality mobile hai agar oneplus ka mobile abhi tak use nahi kia hai to mera suggestion hai isko buy kr sakte ho maine ye mobile only 3.5mm jack ki bajeh se lia hai and iska glossy back ki bajeh se other wise ap 3k ar expand krke oneplus nord 2 ko buy kar sakte ho but usme 3.5mm jack nahi hai...Go for it👌👌👌👌🤩😍,26 February 2022
3779,1.0,Important!! Consider a read before buying!!,"Absolutely horrible phone brought it when it was released. The software UI was very glitchy and had bugs but after a few updates it was working fine.  But one day my phone got a little wet and that was the end of it (for reference imagine it was raining and a few drops fell on you before you got under a roof and your phone was in your pocker) those few drops of water absolutely wrecked its motherboard and the camera and the touch. When I went to claim the warranty they said it would cost double the phone's mrp in order to fix it enough to work???? Would never have expected this from one plus. Don't buy unless you plan on using it in a desert or in a glass box far away from water, Worst experience ever absolute waste of money.",28 March 2022
3780,5.0,Really smooth n classy...!,"Nice ph. For day to day usage. Pls don't expect it for more better performance (gaming). Inga 25k segment camera n display was good. From flagship brand.Even there are a lot of smartphones available in this segment but OnePlus stand's unique and Worthy one. OS was so good compared to Samsung one UI and Oppo colour os. More features available in oxygen OS. Importantly very light wieght to use... With 65 watt fast charging n 4500mah battery (not bad). Specs are good from big brand. Every smartphones has cons... This ph. Tooo...! But for day to day usage n works, more apps, streaming its really good. If someone like to buy smartphone from OnePlus in lower budget n then this is perfect one for u.",5 March 2022
3781,5.0,True OnePlus,People have complained abou this being a rebadged Oppo phone but OnePlus have been doing this since OnePlus 1. Oneplus devices are more about experiance then just the specification and I am glad to report that the experience is still True OnePlus . The software is still fast and smooth and have that OnePlus character and the overall experience is far above the Oppo Vivi or Mi. Buy it for the experience of the best the Android has to offer. Fast smooth feature rich no bloatware and no ads atleast as of now even in future OnePlus has promised that they will be bloatware and ads free..,4 March 2022
3782,3.0,Middle range phone,"This is a handy phone with light weight and balanced dimensions. Battery backup is good for one full day normal use with internet. Display quality is good but ambient light sensor response is not sensitive, sometime we have to do it manually for exact brightness. Maximum brightness is not upto the mark. Camera quality is poor. Images are not sharp enough and grains amount is more, trusting OnePlus might correct it for next update. Sound quality is good. Design wise I like it and pocket friendly also.",11 April 2022
3783,2.0,Not too good nor too bad,Its been 10 days using this mobile. Battery drains very fast. Camera quality is ok ok. No extra features or nothing. I expected something from one plus. But its just normal. Before i used redmi battery was so good for redmi Note 5 pro and note 9. But one plus battery disappointed me not only battery in all points.. never expected from one plus.. but only one postive thing is charging is too fast within half n hour completes 100% battery,15 April 2022
3784,3.0,Battery poor,"I huv invested my hard earn money in this phone but got nothing,24k is not a penny, it's a hard earn money for middle class Indian family,Very dissapointed with this phone,battery life is so poor cannot remain even for 24hrs, it's a request to OnePlus company pls consider this problem very sensibly.Mere mehant ke paise barbad ho gye.Imp- when I received this product,Amazon tape over package was not properly sticked,it was torned off.Pls look into this matter.",17 March 2022
3785,5.0,"Reviewed after 2 months of use, Superb.","Handset Performance, battery backup/charging, in-display fingerprint scanner is very fast and good. Camera is descent on daylight, in dark areas or night photos go to Night mode and experience the magic. Handset premium looks Bahama blues colour is just awesome and it's very light weight and easy to use in single hand. Reviewed after use of two months......""Full Paisa Vasool""....""Yeh Jhukega Nahin""",9 May 2022
3786,4.0,Brand oriented device,"Nice user interface, if u like one plus as a brand go for it. Touch and display is supreme battery last for about 1 day front camera is excellent rear cam is below par when compared to all other one plus phones and other brand phones of this segment.... performance for day to day life is excellent 65w super vooc charger charges your phone within 35-37 minutes ...final verdict :- if u need a branded device with little camera interest for a day to day usage u could go for it... without a doubt",6 March 2022
3787,4.0,Overall a good phone!,"Heard a lot (positive) about OnePlus but using it first time and had to admit that it's a superb phone with very good battery, smooth display. No lagging no heating. But yes if u over charge it, it may cause heat, so make sure u plug it out when battery reaches 90-95%. Camera quality is average.Thanks Amazon ❤️",15 March 2022
3788,5.0,Product Review,"Awesome... Superb... Lovely phone❤.. I like this phone.. Nice feeling.. Display, camera, sound, battery backup, design looks and processor are very very good..",31 March 2022
3789,3.0,Performance good but camera quality bad especially Snapchat and Instagram,"Using it since last 15 days, I am happy with the performance and the battery backup. It really gets charge from 10% to 90% in 15 mins. But the cameras quality is not good enough. Especially if you using Snapchat and Instagram. The filters are not supported and the night mode camera is really bad.If somehow Snapchat gets fixed in the near updates of the device. I will give it 5/5 rating.",21 March 2022
3790,4.0,Overall decent phone,"Battery charging is fast as it comes up with 65watt chargerCamera quality is not too good but decent, takes good pictures and videosIt doesnot have video stabilityFunctioning is smoothOverall okLooks good",29 March 2022
3791,5.0,Awesome pick ❤️ Best on the budget,I have been using this phone from 1month so far it's an awesome experience using it and firstly it's not a performance centric gaming phoneRear camera is good with natural light but in nights it's not that greatOverall rating - 4.5/5Camera - 4.5/5Multimedia -4.7/5Speaker -4/5Battery -4.3/5 (Last upto 6hrs of normal usage)Charging speed -5/5(30min 0-100)Gaming-4/5,12 June 2022
3792,3.0,Does not connect with Android auto,"Con:It's was an instant disappointment when i bought this phone and it didn't connect with my car! Android auto is important for everyone... But this thing did not connect at all... I feel like i wasted 25k!Pro:Other than Android auto the phone is quite good. Camera quality is nice, brightness is nice. Love the read mode as my phone is always on the read mode. Good refresh rate!",12 April 2022
3793,5.0,Most affordable One Plus just go for it...!!,One of the best value for money One Plus phone one can get at a decent price. Just go for it. There are people complaining about camera but trust me it not bad at all. Overall great phone..!!!,13 March 2022
3794,1.0,Wastage of Money,According to Brand Oneplus is best Brand for smartphones but in this mobile.1. Screen is Amoled but nord 5 lite's screen (IPS) is best for this. I mean to say Lite version's screen is best from this mobile.2. Camera have a poor quality like normal 15-16000 android phones why we waste 24-25k.3. Must be updated Android 12 & colur ui 12,9 May 2022
3795,3.0,Good mobile,Good mobile Good camera...like not so clear but I takes good photos ...my 3 yrs old realme mobiles battery is good as compared to this...but its charging speed is amazing.....this is highlight of this mobile...overall good interference. ..good looks ..good display,2 April 2022
3796,1.0,D grade,"Its an appo phone not OnePlus , you got in phone only OnePlus branding.Doesn't feel like we are using oxygen os.In future i am not buying OnePlus phones.End of OnePlus.Nothing is the new",30 March 2022
3797,5.0,AWESOME Smartphone,Everyone who want this phone just go for it...one of the best phnone at this price range...good camera quality and battery backup is also great. And overall look of this smartphone is extremely mind-blowing.,3 April 2022
3798,4.0,Decent phone,"ProsFingerprintSpeedDisplayUI65W chargerCall qualityCamera averageConsBatteryCall connection (while dialing unable to reach, i didn't face it before  )No Android update (working on 11)",5 May 2022
3799,1.0,Worst,"Worst phone from OnePlus.Heating,hanging,camera worst thing in this mobile finally one thing totally disappointed I am.I have taken this Phone by saving 4 months money.but really am regretting now.why  did I bring this Phone worst worst worst.resmi note8 pro I had used in my past.I thought OnePlus is a brand but NW in my opinion it's not brand it's worst than drainage",28 April 2022
3800,5.0,Budget phone,The phone processor is awesome and phone weight less when compared with other models in OnePlus. camera is little bit lagging and colour was glassy look.,26 February 2022
3801,4.0,Good one,"I'm using this phone for 6days.Didn't find big issues.This phone is for those people who are dreaming to have a one plus but budget is not supporting them.So you should not expect too much from this phone.Although it's a bad phone.One big issue I found that is about battery.The battery hardly last upto 13,14 hours and the low light photography needs improvement except these the phone is ok",12 March 2022
3802,1.0,Pathetic Battery Life,The product claims to be 4500 mAh but works on 2081 mAh capacity .. Need to frequently charge phone.. .Never buy this product on Amazon,1 May 2022
3803,2.0,Very disappointing.,"They are charging 25k for this phone and can't even provide a 32mp front camera. They are charging this much only for the charger adapter they're providing. 16mp is a joke. When other brands can provide 32mp front, why can't they? It's a sham.",17 April 2022
3804,3.0,"The phone has a hang problem, OnePlus should improve it.","The phone has a hang problem, OnePlus should improve it.The phone has a hang problem, OnePlus should improve it.",22 April 2022
3805,1.0,"Worst product received, getting hot always",Worst product received as my phone gets hot always and creates working issue with my apps and my on duration calls as it gets switch off all of a sudden.,14 June 2022
3806,1.0,Ok,Didn't meet my expectations only the brand works hereNo comments on purchase or review and specifications so do as you wish,2 May 2022
3807,5.0,Iconic Phone..,"I searched throughout the specifications of all phones physically watched YouTube reviews, and trust me this phone is way better than all others of this segment. Performance, power and camera..",18 March 2022
3808,5.0,Amazing product,One plus always launching best product. Do not compare to any other product in this price camera and performance is super,8 March 2022
3809,5.0,Damn good,Light weightedElegant lookAmibent displaySleek styleFlawless working experienceGood sound qualityCamera damn goodStorage vastNo space issueNo lackingSuper Vooc Chargering,26 February 2022
3810,5.0,Nice Phone By One Plus In This Range,Good phone With very good Finger print sensor And Fast Charging Is Brilliant Like The Phone and Amazon one plus is good,19 June 2022
3811,4.0,It's one of a good choice for midrange phones,I bought Nord ce2 from croma it's a decent phone to use. Front cam is not upto the mark. Gaming is good not the best since it is dimensity 900. I like the design of it. Overall a good OnePlus midranger.,15 May 2022
3812,4.0,Amazing Work,"Good experience with this phone...,Nice display,good camera, Average battery life,,65 watt charger,,very fast charging,Looking awesome,In BGMI no lack,90 hz touch refreshing rate ....",30 March 2022
3813,5.0,Camera is not up to the mark,Camera is not up to the mark. Display is awesome.Finger print brilliant. No hang issues. No heating issue. Charging is too good,19 March 2022
3814,5.0,Midrange flagship killer,I have been actually using this phone since one week.You get a day's battery life in just 30-35 minutes.Camera is honestly good.There are no lags and frame drop in normal usage of the phone.Gaming is smooth. As expected.Honestly a good phone for it's price range.Totally recommended.,25 May 2022
3815,3.0,Screen display off during normal video calling,Phone ka display normal video calling ke time bhi screen display band hota hai jaisa ki maine screen off time 30 sec rakha hai. But normal video calling jio to jio  ke time band nhi hona chaye,5 June 2022
3816,4.0,Good phone to buy exept sound quantity not satisfactory,"Very good battery life, camera is also good, beutiful screen display. Unfortunately no stereo speaker and doesn't support Dolby Atmos.",17 May 2022
3817,3.0,Battery drains soon. Other functionalities are so good,Battery drains soon..earlier I had a mobile with 6000 mah battery. While using one plus with 4500 mah battery I find a drastic change. One plus can improve the battery capacity for this price. I love the camera and other functionalities seems good,11 May 2022
3818,5.0,Top class phone,Top quality phone .. super fast charging .. buy it without hesitation I have been using it for a month now,20 April 2022
3819,5.0,Value for money,"Superr performance, great camera quality, beautiful look in my hand,this budget great MobileAnd thanks to Amazon for extra discount on exchange offer",25 February 2022
3820,5.0,Best phone under 25000,Best phone under 25000Good display quality does not listen to others just buy if you are OnePlus fansOne problem you can't record call without notifying,6 March 2022
3821,1.0,Hear phone jack issue,I purchased this phone on 13-Mar-22 And start facing issue in jack of head phone i try with 2 lead of Boat co in that lead music sound is coming in right hand side no sound in left side in another phone these 2 lead working properly and in my city their is no Service centre also,4 April 2022
3822,5.0,Good best no1,Look wise goood performance best cameras best overall product good nice r p m best this price point g ood,20 June 2022
3823,2.0,Do not buy OnePlus low budget phones,"I have purchased OnePlus nord 2 on September 2022, till now the users didn't get the update for Android 12. The same issue is going for all low budget phones from onplus. Also other phones providing Android 12 for all their low budget phones.",20 May 2022
3824,5.0,Best mid range phone with all aspects and camera is just awesome,"The built quality, camera is in top notch and the performance is mind blowing in one plus nord ce 2 5g",14 March 2022
3825,1.0,it's not a user's friendly for video call,"It's  force full intimate to video call in Google due, it doesn't have video call facility, it's kill our indipendent's, it's not a user's friendly for video call",6 April 2022
